,class,order,family,species,AaM,log.AaM,longevity,juvSurv,juvMort,adMort,svl,birth.svl,repmode,Terr,AdTerr,na_count,IF
778,Actinopterygii,Perciformes,Sciaenidae,Ophioscion punctatissimus,NA,NA,NA,NA,NA,NA,25,NA,0,0,0,7,0
779,Actinopterygii,Perciformes,Sciaenidae,Paralonchurus brasiliensis,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
780,Actinopterygii,Perciformes,Sciaenidae,Lonchurus elegans,NA,NA,NA,NA,NA,NA,32,NA,0,0,0,7,0
781,Actinopterygii,Perciformes,Sciaenidae,Protosciaena bathytatos,NA,NA,NA,NA,NA,NA,42,NA,0,0,0,7,0
782,Actinopterygii,Perciformes,Sciaenidae,Protosciaena trewavasae,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
783,Actinopterygii,Perciformes,Sciaenidae,Sciaenops ocellatus,NA,NA,NA,NA,NA,NA,155,NA,0,0,0,7,0
784,Actinopterygii,Perciformes,Sciaenidae,Stellifer griseus,NA,NA,NA,NA,NA,NA,18.1,NA,0,0,0,7,0
785,Actinopterygii,Perciformes,Sciaenidae,Stellifer lanceolatus,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
786,Actinopterygii,Perciformes,Sciaenidae,Stellifer microps,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
787,Actinopterygii,Tetraodontiformes,Monacanthidae,Stephanolepis setifer,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
788,Actinopterygii,Perciformes,Sciaenidae,Stellifer rastrifer,NA,NA,NA,NA,NA,NA,32.1,NA,0,0,0,7,0
789,Actinopterygii,Perciformes,Sciaenidae,Umbrina broussonnetii,NA,NA,NA,NA,NA,NA,25,NA,0,0,0,7,0
790,Actinopterygii,Perciformes,Stromateidae,Stromateus fiatola,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
791,Actinopterygii,Perciformes,Sciaenidae,Umbrina coroides,NA,NA,NA,NA,NA,NA,35,NA,0,0,0,7,0
792,Actinopterygii,Scorpaeniformes,Scorpaenidae,Pontinus castor,NA,NA,6,NA,NA,NA,46,NA,0,0,0,6,0
793,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena plumieri,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
794,Actinopterygii,Perciformes,Sparidae,Archosargus rhomboidalis,NA,NA,5,NA,NA,NA,33,NA,0,0,0,6,0
795,Actinopterygii,Perciformes,Sparidae,Calamus arctifrons,NA,NA,NA,NA,NA,NA,25,NA,0,0,0,7,0
796,Actinopterygii,Perciformes,Sparidae,Calamus bajonado,NA,NA,NA,NA,NA,NA,76,NA,0,0,0,7,0
797,Actinopterygii,Perciformes,Sparidae,Calamus calamus,NA,NA,NA,NA,NA,NA,56,NA,0,0,0,7,0
798,Actinopterygii,Perciformes,Sparidae,Calamus campechanus,NA,NA,NA,NA,NA,NA,21,NA,0,0,0,7,0
799,Actinopterygii,Perciformes,Sparidae,Calamus cervigoni,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
800,Actinopterygii,Perciformes,Sparidae,Calamus leucosteus,NA,NA,NA,NA,NA,NA,46,NA,0,0,0,7,0
801,Actinopterygii,Perciformes,Sparidae,Calamus nodosus,NA,NA,NA,NA,NA,NA,54.4,NA,0,0,0,7,0
802,Actinopterygii,Perciformes,Sparidae,Calamus penna,NA,NA,NA,NA,NA,NA,46,NA,0,0,0,7,0
803,Actinopterygii,Perciformes,Sparidae,Calamus pennatula,NA,NA,NA,NA,NA,NA,37,NA,0,0,0,7,0
804,Actinopterygii,Perciformes,Sparidae,Calamus proridens,NA,NA,NA,NA,NA,NA,46,NA,0,0,0,7,0
805,Actinopterygii,Perciformes,Sparidae,Diplodus caudimacula,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
806,Actinopterygii,Perciformes,Sparidae,Diplodus holbrookii,NA,NA,NA,NA,NA,NA,46,NA,0,0,0,7,0
807,Actinopterygii,Perciformes,Sparidae,Stenotomus caprinus,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
808,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena barracuda,NA,NA,NA,NA,NA,NA,200,NA,0,0,0,7,0
809,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena guachancho,NA,NA,NA,NA,NA,NA,200,NA,0,0,0,7,0
810,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena picudilla,NA,NA,NA,NA,NA,NA,61,NA,0,0,0,7,0
811,Actinopterygii,Tetraodontiformes,Tetraodontidae,Lagocephalus laevigatus,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
812,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides nephelus,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
813,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides spengleri,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
814,Actinopterygii,Tetraodontiformes,Tetraodontidae,Sphoeroides testudineus,NA,NA,NA,NA,NA,NA,38.8,NA,0,0,0,7,0
815,Actinopterygii,Scorpaeniformes,Triglidae,Prionotus carolinus,NA,NA,NA,NA,NA,NA,38,NA,0,0,0,7,0
816,Actinopterygii,Scorpaeniformes,Triglidae,Prionotus evolans,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
817,Actinopterygii,Scorpaeniformes,Triglidae,Prionotus punctatus,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
818,Actinopterygii,Perciformes,Gobiidae,Macrodontogobius wilburi,NA,NA,NA,NA,NA,NA,6.5,NA,0,0,0,7,0
819,Actinopterygii,Perciformes,Acanthuridae,Acanthurus mata,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
820,Actinopterygii,Perciformes,Acanthuridae,Acanthurus dussumieri,NA,NA,4.5,NA,NA,NA,54,NA,0,0,0,6,0
821,Actinopterygii,Perciformes,Acanthuridae,Acanthurus leucosternon,NA,NA,NA,NA,NA,NA,54,NA,0,0,0,7,0
822,Actinopterygii,Perciformes,Acanthuridae,Acanthurus lineatus,NA,NA,NA,NA,NA,NA,38,NA,0,0,0,7,0
823,Actinopterygii,Perciformes,Acanthuridae,Acanthurus tennentii,NA,NA,NA,NA,NA,NA,31,NA,0,0,0,7,0
824,Actinopterygii,Perciformes,Acanthuridae,Acanthurus triostegus,NA,NA,NA,NA,NA,NA,27,NA,0,0,0,7,0
825,Actinopterygii,Perciformes,Acanthuridae,Acanthurus xanthopterus,NA,NA,NA,NA,NA,NA,70,NA,0,0,0,7,0
826,Actinopterygii,Perciformes,Acanthuridae,Ctenochaetus striatus,NA,NA,NA,NA,NA,NA,26,NA,0,0,0,7,0
827,Actinopterygii,Perciformes,Acanthuridae,Naso hexacanthus,NA,NA,NA,NA,NA,NA,75,NA,0,0,0,7,0
828,Actinopterygii,Perciformes,Acanthuridae,Naso lituratus,NA,NA,5,NA,NA,NA,46,NA,0,0,0,6,0
829,Actinopterygii,Perciformes,Acanthuridae,Naso unicornis,NA,NA,NA,NA,NA,NA,70,NA,0,0,0,7,0
830,Actinopterygii,Perciformes,Acanthuridae,Zebrasoma velifer,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
831,Actinopterygii,Perciformes,Acropomatidae,Acropoma japonicum,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
832,Actinopterygii,Anguilliformes,Anguillidae,Anguilla bengalensis,NA,NA,12,NA,NA,NA,200,NA,0,0,0,6,0
833,Actinopterygii,Anguilliformes,Anguillidae,Anguilla labiata,NA,NA,NA,NA,NA,NA,175,NA,0,0,0,7,0
834,Actinopterygii,Anguilliformes,Anguillidae,Anguilla bicolor,NA,NA,NA,NA,NA,NA,123,NA,0,0,0,7,0
835,Actinopterygii,Anguilliformes,Anguillidae,Anguilla marmorata,NA,NA,NA,NA,NA,NA,135,NA,0,0,0,7,0
836,Actinopterygii,Anguilliformes,Anguillidae,Anguilla mossambica,NA,NA,NA,NA,NA,NA,135,NA,0,0,0,7,0
837,Actinopterygii,Siluriformes,Ariidae,Nemapteryx caelata,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
838,Actinopterygii,Perciformes,Carangidae,Trachurus mediterraneus,NA,NA,NA,NA,NA,NA,60,NA,0,0,0,7,0
839,Actinopterygii,Perciformes,Carangidae,Trachurus picturatus,NA,NA,NA,NA,NA,NA,60,NA,0,0,0,7,0
840,Actinopterygii,Siluriformes,Ariidae,Arius maculatus,NA,NA,NA,NA,NA,NA,80,NA,0,0,0,7,0
841,Actinopterygii,Siluriformes,Ariidae,Hexanematichthys sagor,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
842,Actinopterygii,Siluriformes,Ariidae,Arius venosus,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
843,Actinopterygii,Siluriformes,Ariidae,Arius africanus,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
844,Actinopterygii,Siluriformes,Ariidae,Arius arius,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
845,Actinopterygii,Siluriformes,Ariidae,Plicofollis tonggol,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
846,Actinopterygii,Siluriformes,Ariidae,Plicofollis dussumieri,NA,NA,NA,NA,NA,NA,62,NA,0,0,0,7,0
847,Actinopterygii,Perciformes,Trichiuridae,Trichiurus lepturus,NA,NA,NA,NA,NA,NA,234,NA,0,0,0,7,0
848,Actinopterygii,Siluriformes,Ariidae,Arius jella,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
849,Actinopterygii,Siluriformes,Ariidae,Arius madagascariensis,NA,NA,2,NA,NA,NA,70,NA,0,0,0,6,0
850,Actinopterygii,Siluriformes,Ariidae,Plicofollis platystomus,NA,NA,NA,NA,NA,NA,31,NA,0,0,0,7,0
851,Actinopterygii,Siluriformes,Ariidae,Plicofollis polystaphylodon,NA,NA,NA,NA,NA,NA,35,NA,0,0,0,7,0
852,Actinopterygii,Siluriformes,Ariidae,Sciades sona,NA,NA,NA,NA,NA,NA,92,NA,0,0,0,7,0
853,Actinopterygii,Siluriformes,Ariidae,Arius subrostratus,NA,NA,NA,NA,NA,NA,39.5,NA,0,0,0,7,0
854,Actinopterygii,Siluriformes,Ariidae,Arius sumatranus,NA,NA,NA,NA,NA,NA,32,NA,0,0,0,7,0
855,Actinopterygii,Siluriformes,Ariidae,Plicofollis layardi,NA,NA,NA,NA,NA,NA,36,NA,0,0,0,7,0
856,Actinopterygii,Siluriformes,Ariidae,Batrachocephalus mino,2.25,0.810930216,8,0.000289855,9.14612951,0.307692308,25,NA,0,0,0,1,0
857,Actinopterygii,Siluriformes,Ariidae,Osteogeneiosus militaris,5,1.609437912,18,8.10E-06,12.72399644,0.166666667,39.9,NA,0,0,0,1,0
858,Actinopterygii,Perciformes,Ariommatidae,Ariomma indicum,NA,NA,NA,NA,NA,NA,25,NA,0,0,0,7,0
859,Actinopterygii,Atheriniformes,Atherinidae,Atherina breviceps,NA,NA,NA,NA,NA,NA,11,NA,0,0,0,7,0
860,Actinopterygii,Atheriniformes,Atherinidae,Atherinomorus duodecimalis,NA,NA,NA,NA,NA,NA,11,NA,0,0,0,7,0
861,Actinopterygii,Atheriniformes,Atherinidae,Atherinomorus lacunosus,NA,NA,NA,NA,NA,NA,25,NA,0,0,0,7,0
862,Actinopterygii,Atheriniformes,Atherinidae,Atherion africanum,NA,NA,NA,NA,NA,NA,5.5,NA,0,0,0,7,0
863,Actinopterygii,Atheriniformes,Atherinidae,Hypoatherina barnesi,NA,NA,NA,NA,NA,NA,10,NA,0,0,0,7,0
864,Actinopterygii,Perciformes,Sciaenidae,Umbrina cirrosa,NA,NA,NA,NA,NA,NA,73,NA,0,0,0,7,0
865,Actinopterygii,Atheriniformes,Atherinidae,Hypoatherina temminckii,NA,NA,NA,NA,NA,NA,12,NA,0,0,0,7,0
866,Actinopterygii,Atheriniformes,Atherinidae,Teramulus kieneri,NA,NA,NA,NA,NA,NA,5.5,NA,0,0,0,7,0
867,Actinopterygii,Syngnathiformes,Aulostomidae,Aulostomus chinensis,NA,NA,NA,NA,NA,NA,80,NA,0,0,0,7,0
868,Actinopterygii,Tetraodontiformes,Balistidae,Odonus niger,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
869,Actinopterygii,Tetraodontiformes,Balistidae,Sufflamen fraenatum,NA,NA,NA,NA,NA,NA,38,NA,0,0,0,7,0
870,Actinopterygii,Batrachoidiformes,Batrachoididae,Colletteichthys dussumieri,NA,NA,NA,NA,NA,NA,27,NA,0,0,0,7,0
871,Actinopterygii,Beloniformes,Belonidae,Platybelone argalus platyura,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
872,Actinopterygii,Beloniformes,Belonidae,Strongylura leiura,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
873,Actinopterygii,Beloniformes,Belonidae,Strongylura strongylura,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
874,Actinopterygii,Beloniformes,Belonidae,Tylosurus acus melanotus,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
875,Actinopterygii,Beryciformes,Berycidae,Beryx decadactylus,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
876,Actinopterygii,Beryciformes,Berycidae,Beryx splendens,NA,NA,NA,NA,NA,NA,70,NA,0,0,0,7,0
877,Actinopterygii,Pleuronectiformes,Bothidae,Bothus pantherinus,NA,NA,NA,NA,NA,NA,39,NA,0,0,0,7,0
878,Actinopterygii,Pleuronectiformes,Bothidae,Bothus myriaster,NA,NA,NA,NA,NA,NA,27,NA,0,0,0,7,0
879,Actinopterygii,Pleuronectiformes,Bothidae,Chascanopsetta lugubris,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
880,Actinopterygii,Pleuronectiformes,Bothidae,Engyprosopon grandisquama,NA,NA,NA,NA,NA,NA,15,NA,0,0,0,7,0
881,Actinopterygii,Pleuronectiformes,Paralichthyidae,Pseudorhombus arsius,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
882,Actinopterygii,Perciformes,Mullidae,Mullus surmuletus,NA,NA,15,NA,NA,NA,40,NA,0,0,0,6,0
883,Actinopterygii,Myctophiformes,Myctophidae,Myctophum punctatum,NA,NA,NA,NA,NA,NA,11,NA,0,0,0,7,0
884,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus scorpius,2,0.693147181,6.5,NA,NA,0.333333333,60,NA,0,0,0,3,0
885,Actinopterygii,Osmeriformes,Microstomatidae,Nansenia groenlandica,NA,NA,NA,NA,NA,NA,24.5,NA,0,0,0,7,0
886,Actinopterygii,Syngnathiformes,Syngnathidae,Nerophis ophidion,NA,NA,8,NA,NA,NA,29.5,NA,0,0,0,6,0
887,Actinopterygii,Pleuronectiformes,Paralichthyidae,Pseudorhombus elevatus,NA,NA,30,NA,NA,NA,20,NA,0,0,0,6,0
888,Actinopterygii,Osmeriformes,Osmeridae,Osmerus eperlanus,NA,NA,NA,NA,NA,NA,45,NA,0,0,0,7,0
889,Actinopterygii,Pleuronectiformes,Paralichthyidae,Pseudorhombus javanicus,NA,NA,NA,NA,NA,NA,35,NA,0,0,0,7,0
890,Actinopterygii,Pleuronectiformes,Paralichthyidae,Paralichthys dentatus,NA,NA,NA,NA,NA,NA,94,NA,0,0,0,7,0
891,Actinopterygii,Pleuronectiformes,Scophthalmidae,Zeugopterus regius,NA,NA,NA,NA,NA,NA,20,NA,0,0,0,7,0
892,Actinopterygii,Pleuronectiformes,Pleuronectidae,Platichthys flesus,NA,NA,3,NA,NA,NA,60,NA,0,0,0,6,0
893,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pleuronectes platessa,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
894,Actinopterygii,Gadiformes,Gadidae,Pollachius virens,1,0,NA,NA,NA,0.5,130,NA,0,0,0,4,0
895,Actinopterygii,Perciformes,Gobiidae,Pomatoschistus microps,NA,NA,10,NA,NA,NA,9,NA,0,0,0,6,0
896,Actinopterygii,Perciformes,Gobiidae,Pomatoschistus minutus,NA,NA,3,NA,NA,NA,11,NA,0,0,0,6,0
897,Actinopterygii,Perciformes,Gobiidae,Pomatoschistus norvegicus,NA,NA,NA,NA,NA,NA,8,NA,0,0,0,7,0
898,Actinopterygii,Perciformes,Gobiidae,Pomatoschistus pictus,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,7,0
899,Actinopterygii,Pleuronectiformes,Scophthalmidae,Scophthalmus maximus,NA,NA,3,NA,NA,NA,100,NA,0,0,0,6,0
900,Actinopterygii,Gadiformes,Gadidae,Raniceps raninus,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
901,Actinopterygii,Clupeiformes,Clupeidae,Sardina pilchardus,NA,NA,NA,NA,NA,NA,27.5,NA,0,0,0,7,0
902,Actinopterygii,Pleuronectiformes,Paralichthyidae,Paralichthys olivaceus,NA,NA,NA,NA,NA,NA,103,NA,0,0,0,7,0
903,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes viviparus,NA,NA,NA,NA,NA,NA,66.5,NA,0,0,0,7,0
904,Actinopterygii,Gasterosteiformes,Gasterosteidae,Spinachia spinachia,NA,NA,NA,NA,NA,NA,22,NA,0,0,0,7,0
905,Actinopterygii,Perciformes,Sparidae,Spondyliosoma cantharus,NA,NA,NA,NA,NA,NA,60,NA,0,0,0,7,0
906,Actinopterygii,Clupeiformes,Clupeidae,Sprattus sprattus,NA,NA,6.5,NA,NA,NA,16,NA,0,0,0,6,0
907,Actinopterygii,Stomiiformes,Stomiidae,Stomias boa ferox,NA,NA,5.5,NA,NA,NA,30,NA,0,0,0,6,0
908,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus rostellatus,NA,NA,NA,NA,NA,NA,18.5,NA,0,0,0,7,0
909,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus typhle,NA,NA,NA,NA,NA,NA,35,NA,0,0,0,7,0
910,Actinopterygii,Scorpaeniformes,Cottidae,Taurulus bubalis,5.5,1.704748092,18,2.50E-06,13.89921983,0.153846154,21.25,NA,0,0,0,1,0
911,Actinopterygii,Perciformes,Trachinidae,Trachinus draco,NA,NA,NA,NA,NA,NA,53,NA,0,0,0,7,0
912,Actinopterygii,Perciformes,Trachinidae,Echiichthys vipera,NA,NA,NA,NA,NA,NA,15,NA,0,0,0,7,0
913,Actinopterygii,Perciformes,Carangidae,Trachurus trachurus,NA,NA,NA,NA,NA,NA,70,NA,0,0,0,7,0
914,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys lucerna,NA,NA,10,NA,NA,NA,75.1,NA,0,0,0,6,0
915,Actinopterygii,Gadiformes,Gadidae,Trisopterus luscus,NA,NA,NA,NA,NA,NA,46,NA,0,0,0,7,0
916,Actinopterygii,Pleuronectiformes,Paralichthyidae,Pseudorhombus malayanus,NA,NA,NA,NA,NA,NA,35,NA,0,0,0,7,0
917,Actinopterygii,Pleuronectiformes,Scophthalmidae,Zeugopterus punctatus,NA,NA,NA,NA,NA,NA,25,NA,0,0,0,7,0
918,Actinopterygii,Zeiformes,Zeidae,Zeus faber,NA,NA,12,NA,NA,NA,90,NA,0,0,0,6,0
919,Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossus hippoglossus,NA,NA,NA,NA,NA,NA,385,NA,0,0,0,7,0
920,Actinopterygii,Perciformes,Ammodytidae,Hyperoplus immaculatus,NA,NA,NA,NA,NA,NA,35,NA,0,0,0,7,0
921,Actinopterygii,Perciformes,Ammodytidae,Hyperoplus lanceolatus,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
922,Actinopterygii,Pleuronectiformes,Paralichthyidae,Pseudorhombus natalensis,NA,NA,NA,NA,NA,NA,26.5,NA,0,0,0,7,0
923,Actinopterygii,Pleuronectiformes,Paralichthyidae,Pseudorhombus triocellatus,NA,NA,NA,NA,NA,NA,15,NA,0,0,0,7,0
924,Actinopterygii,Scorpaeniformes,Liparidae,Liparis liparis,NA,NA,NA,NA,NA,NA,15,NA,0,0,0,7,0
925,Actinopterygii,Scorpaeniformes,Liparidae,Liparis montagui,NA,NA,1,NA,NA,NA,15.5,NA,0,0,0,6,0
926,Actinopterygii,Perciformes,Stichaeidae,Lumpenus lampretaeformis,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
927,Actinopterygii,Gadiformes,Gadidae,Melanogrammus aeglefinus,NA,NA,NA,NA,NA,NA,112,NA,0,0,0,7,0
928,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus kitt,NA,NA,NA,NA,NA,NA,65,NA,0,0,0,7,0
929,Actinopterygii,Perciformes,Lutjanidae,Etelis coruscans,NA,NA,NA,NA,NA,NA,120,NA,0,0,0,7,0
930,Actinopterygii,Perciformes,Cichlidae,Oreochromis aureus,NA,NA,NA,NA,NA,NA,45.7,NA,0,0,0,7,0
931,Actinopterygii,Perciformes,Cichlidae,Sarotherodon galilaeus,NA,NA,NA,NA,NA,NA,39.5,NA,0,0,0,7,0
932,Actinopterygii,Perciformes,Cichlidae,Coptodon zillii,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
933,Actinopterygii,Perciformes,Lutjanidae,Etelis oculatus,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
934,Actinopterygii,Perciformes,Lutjanidae,Etelis radiosus,NA,NA,172.5,NA,NA,NA,80,NA,0,0,0,6,0
935,Actinopterygii,Perciformes,Lutjanidae,Hoplopagrus guentherii,NA,NA,81.5,NA,NA,NA,92,NA,0,0,0,6,0
936,Actinopterygii,Perciformes,Lutjanidae,Lipocheilus carnolabrum,5,1.609437912,47.33333333,1.28E-07,16.8736859,0.166666667,50,NA,0,0,0,1,0
937,Actinopterygii,Perciformes,Lutjanidae,Lutjanus adetii,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
938,Actinopterygii,Perciformes,Cichlidae,Oreochromis macrochir,1.5,0.405465108,26.5,1.15E-06,14.67481068,0.4,43,NA,0,0,0,1,0
939,Actinopterygii,Perciformes,Cichlidae,Coptodon rendalli,8,2.079441542,88.5,1.62E-08,18.94110343,0.111111111,45,NA,0,0,0,1,0
940,Actinopterygii,Perciformes,Cichlidae,Oreochromis andersonii,12,2.48490665,111.5,3.72E-09,20.40891998,0.076923077,61,NA,0,0,0,1,0
941,Actinopterygii,Perciformes,Lutjanidae,Lutjanus agennes,NA,NA,NA,NA,NA,NA,139,NA,0,0,0,7,0
942,Actinopterygii,Perciformes,Lutjanidae,Lutjanus ambiguus,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
943,Actinopterygii,Perciformes,Lutjanidae,Lutjanus analis,NA,NA,NA,NA,NA,NA,94,NA,0,0,0,7,0
944,Actinopterygii,Perciformes,Lutjanidae,Lutjanus apodus,NA,NA,12,NA,NA,NA,79.1,NA,0,0,0,6,0
945,Actinopterygii,Perciformes,Lutjanidae,Lutjanus aratus,4.5,1.504077397,14.5,NA,NA,0.181818182,100,NA,0,0,0,3,0
946,Actinopterygii,Perciformes,Lutjanidae,Lutjanus erythropterus,NA,NA,NA,NA,NA,NA,81.6,NA,0,0,0,7,0
947,Actinopterygii,Perciformes,Lutjanidae,Lutjanus argentimaculatus,NA,NA,NA,NA,NA,NA,150,NA,0,0,0,7,0
948,Actinopterygii,Perciformes,Lutjanidae,Lutjanus argentiventris,NA,NA,NA,NA,NA,NA,71,NA,0,0,0,7,0
949,Actinopterygii,Perciformes,Lutjanidae,Lutjanus bengalensis,3,1.098612289,NA,NA,NA,0.25,30,NA,0,0,0,4,0
950,Actinopterygii,Perciformes,Lutjanidae,Lutjanus biguttatus,NA,NA,NA,NA,NA,NA,25,NA,0,0,0,7,0
951,Actinopterygii,Perciformes,Lutjanidae,Lutjanus bitaeniatus,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
952,Actinopterygii,Perciformes,Cichlidae,Sarotherodon melanotheron,NA,NA,11,NA,NA,NA,28,NA,0,0,0,6,0
953,Actinopterygii,Perciformes,Cichlidae,Oreochromis leucostictus,NA,NA,NA,NA,NA,NA,36.3,NA,0,0,0,7,0
954,Actinopterygii,Perciformes,Cichlidae,Sarotherodon occidentalis,NA,NA,8,NA,NA,NA,28.3,NA,0,0,0,6,0
955,Actinopterygii,Perciformes,Cichlidae,Oreochromis mortimeri,NA,NA,NA,NA,NA,NA,48,NA,0,0,0,7,0
956,Actinopterygii,Perciformes,Cichlidae,Oreochromis spilurus,NA,NA,NA,NA,NA,NA,17.75,NA,0,0,0,7,0
957,Actinopterygii,Perciformes,Lutjanidae,Lutjanus bohar,NA,NA,10,NA,NA,NA,90,NA,0,0,0,6,0
958,Actinopterygii,Perciformes,Lutjanidae,Lutjanus boutton,NA,NA,10.5,NA,NA,NA,35,NA,0,0,0,6,0
959,Actinopterygii,Perciformes,Lutjanidae,Lutjanus buccanella,NA,NA,11,NA,NA,NA,75,NA,0,0,0,6,0
960,Actinopterygii,Perciformes,Cichlidae,Oreochromis urolepis,NA,NA,NA,NA,NA,NA,44,NA,0,0,0,7,0
961,Actinopterygii,Perciformes,Cichlidae,Oreochromis jipe,NA,NA,13,NA,NA,NA,50,NA,0,0,0,6,0
962,Actinopterygii,Perciformes,Lutjanidae,Lutjanus campechanus,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
963,Actinopterygii,Perciformes,Lutjanidae,Lutjanus carponotatus,NA,NA,5.5,NA,NA,NA,40,NA,0,0,0,6,0
964,Actinopterygii,Perciformes,Lutjanidae,Lutjanus coeruleolineatus,NA,NA,NA,NA,NA,NA,40,NA,0,0,0,7,0
965,Actinopterygii,Perciformes,Lutjanidae,Lutjanus colorado,NA,NA,NA,NA,NA,NA,91,NA,0,0,0,7,0
966,Actinopterygii,Perciformes,Lutjanidae,Lutjanus cyanopterus,NA,NA,NA,NA,NA,NA,160,NA,0,0,0,7,0
967,Actinopterygii,Perciformes,Lutjanidae,Lutjanus decussatus,NA,NA,NA,NA,NA,NA,35,NA,0,0,0,7,0
968,Actinopterygii,Perciformes,Lutjanidae,Lutjanus dentatus,NA,NA,NA,NA,NA,NA,150,NA,0,0,0,7,0
969,Actinopterygii,Perciformes,Cichlidae,Oreochromis variabilis,NA,NA,NA,NA,NA,NA,30,NA,0,0,0,7,0
970,Actinopterygii,Perciformes,Cichlidae,Oreochromis esculentus,NA,NA,NA,NA,NA,NA,50,NA,0,0,0,7,0
971,Actinopterygii,Perciformes,Cichlidae,Oreochromis shiranus,NA,NA,NA,NA,NA,NA,39,NA,0,0,0,7,0
972,Actinopterygii,Perciformes,Bramidae,Brama dussumieri,NA,NA,NA,NA,NA,NA,22.5,NA,0,0,0,7,0
973,Actinopterygii,Perciformes,Lutjanidae,Lutjanus goreensis,NA,NA,8,NA,NA,NA,80,NA,0,0,0,6,0
974,Actinopterygii,Perciformes,Cichlidae,Oreochromis tanganicae,5.6875,1.738270784,51.25,1.60E-07,16.64778669,0.14953271,42,NA,0,0,0,1,0
975,Actinopterygii,Perciformes,Lutjanidae,Lutjanus goldiei,NA,NA,NA,NA,NA,NA,100,NA,0,0,0,7,0
976,Actinopterygii,Perciformes,Cichlidae,Sarotherodon lohbergeri,NA,NA,NA,NA,NA,NA,16.2,NA,0,0,0,7,0
977,Actinopterygii,Perciformes,Cichlidae,Sarotherodon steinbachi,NA,NA,NA,NA,NA,NA,11.3,NA,0,0,0,7,0
978,Actinopterygii,Perciformes,Cichlidae,Sarotherodon linnellii,NA,NA,NA,NA,NA,NA,18.5,NA,0,0,0,7,0
